loc,length,bug type,approach
1574,3,Safe,Etherscan
1577,3,Safe,Etherscan
1581,3,Safe,Etherscan
1585,3,Safe,Etherscan
1589,3,Safe,Etherscan
1593,3,Safe,Etherscan
1597,3,Safe,Etherscan
1606,3,Safe,Etherscan
1610,3,Safe,Etherscan
1614,3,Safe,Etherscan
1618,3,Safe,Etherscan
1622,3,Safe,Etherscan
1626,3,Safe,Etherscan
1630,3,Safe,Etherscan
1634,3,Safe,Etherscan
1638,3,Safe,Etherscan
1642,3,Safe,Etherscan
1646,3,Safe,Etherscan
1650,3,Safe,Etherscan
1654,3,Safe,Etherscan
1658,3,Safe,Etherscan
1662,3,Safe,Etherscan
1666,3,Safe,Etherscan
1670,3,Safe,Etherscan
1674,3,Safe,Etherscan
1678,3,Safe,Etherscan
1682,3,Safe,Etherscan
1686,3,Safe,Etherscan
1706,3,Safe,Etherscan
1709,3,Safe,Etherscan
1712,4,Safe,Etherscan
1717,5,Safe,Etherscan
1723,6,Safe,Etherscan
1730,5,Safe,Etherscan
1859,5,Safe,Etherscan
1865,4,Safe,Etherscan
1870,4,Safe,Etherscan
1876,3,Safe,Etherscan
1881,3,Safe,Etherscan
1887,38,Safe,Etherscan
1929,38,Safe,Etherscan
1972,6,Safe,Etherscan
1988,3,Safe,Etherscan
1992,3,Safe,Etherscan
1996,3,Safe,Etherscan
2000,5,Safe,Etherscan
2006,5,Safe,Etherscan
2012,5,Safe,Etherscan
2018,6,Safe,Etherscan
2028,52,Safe,Etherscan
2082,6,Safe,Etherscan
2089,11,Safe,Etherscan
2102,4,Safe,Etherscan
2113,11,Safe,Etherscan
2126,4,Safe,Etherscan
2135,5,Safe,Etherscan
2145,5,Safe,Etherscan
2153,4,Safe,Etherscan
2159,5,Safe,Etherscan
2166,20,Safe,Etherscan
2188,9,Safe,Etherscan
2199,6,Safe,Etherscan
2206,3,Safe,Etherscan
2212,4,Safe,Etherscan
2219,4,Safe,Etherscan
2231,22,Safe,Etherscan
2256,12,Safe,Etherscan
2272,3,Safe,Etherscan
2278,33,Safe,Etherscan
2314,24,Safe,Etherscan
2342,31,Safe,Etherscan
2377,32,Safe,Etherscan
2413,9,Safe,Etherscan
2428,7,Safe,Etherscan
2439,8,Safe,Etherscan
2449,3,Safe,Etherscan
2483,4,Safe,Etherscan
2510,11,Safe,Etherscan
2524,6,Safe,Etherscan
2531,7,Safe,Etherscan
2542,7,Safe,Etherscan
2556,9,Safe,Etherscan
2566,13,Safe,Etherscan
2595,4,Safe,Etherscan
2600,10,Safe,Etherscan
2611,7,Safe,Etherscan
